franchiseID,FranchiseName,teamID,name,yearID,G,W,R,H,HR,BB,SO,SB,RA,ERA,HA,HRA,BBA,SOA,statID,teamID-Year,Park,Lat,Lon,Open,Closed
MLU,Milwaukee Brewers,MLU,Milwaukee Brewers,1884,12,8,53,88,0,20,70,,34,2.25,49,1,13,139,21163,MLU-1884,Miller Park,43.02833,-87.971111,2001,Active
NAT,Washington Nationals,WS4,Washington Nationals,1872,11,0,80,99,0,1,3,,190,6.18,193,2,3,2,1399,WS4-1872,Nationals Grounds,38.9101,-77.0147,UK,UK
NEW,Newark Pepper,IND,Indianapolis Hoosiers,1914,157,88,762,1474,33,470,641,273,622,3.06,1352,29,476,664,365815,IND-1914,Federal League Park,39.760997,-86.167714,1914,1914
NEW,Newark Pepper,NEW,Newark Pepper,1915,155,80,585,1283,17,438,550,184,562,2.6,1308,15,453,581,396640,NEW-1915,Harrison Park,40.7399,-74.1581,1915,1924
NHV,New Haven Elm Citys,NH1,New Haven Elm Citys,1875,47,7,170,373,2,14,62,35,397,2.65,501,5,21,54,2848,NH1-1875,Hamilton Park,41.3224,-72.9542,1872,1883
NNA,New York Mutuals,NY2,New York Mutuals,1871,33,16,302,403,1,33,15,46,313,3.72,373,7,42,22,1024,NY2-1871,Union Grounds (Brooklyn),40.703889,-73.952778,1868,1876
NNA,New York Mutuals,NY2,New York Mutuals,1872,56,34,523,670,4,58,52,59,362,3.02,622,2,33,46,1255,NY2-1872,Union Grounds (Brooklyn),40.703889,-73.952778,1868,1876
NNA,New York Mutuals,NY2,New York Mutuals,1873,53,29,424,622,5,43,22,16,385,2.64,539,5,68,80,1675,NY2-1873,Union Grounds (Brooklyn),40.703889,-73.952778,1868,1876
NNA,New York Mutuals,NY2,New York Mutuals,1874,65,42,501,714,7,36,40,36,377,1.9,663,3,41,101,2224,NY2-1874,Union Grounds (Brooklyn),40.703889,-73.952778,1868,1876
NNA,New York Mutuals,NY2,New York Mutuals,1875,71,30,328,633,7,19,47,20,425,2.46,718,4,21,77,2935,NY2-1875,Union Grounds (Brooklyn),40.703889,-73.952778,1868,1876
NYI,New York Giants,NYP,New York Giants,1890,132,74,1018,1393,66,486,364,231,875,4.17,1216,37,569,449,65008,NYP-1890,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYM,New York Mets,NYN,New York Mets,1962,161,40,617,1318,139,616,991,59,948,5.04,1577,192,571,772,1938663,NYN-1962,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYM,New York Mets,NYN,New York Mets,1963,162,51,501,1168,96,457,1078,41,774,4.12,1452,162,529,806,1994743,NYN-1963,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYM,New York Mets,NYN,New York Mets,1964,163,53,569,1372,103,353,932,36,776,4.25,1511,130,466,717,2051623,NYN-1964,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1965,164,50,495,1202,107,392,1129,28,752,4.06,1462,147,498,776,2109303,NYN-1965,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1966,161,66,587,1286,98,446,992,55,761,4.17,1497,166,521,773,2167783,NYN-1966,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1967,162,61,498,1288,83,362,981,58,672,3.73,1369,124,536,893,2227063,NYN-1967,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1968,163,73,473,1252,81,379,1203,72,499,2.72,1250,87,430,1014,2284120,NYN-1968,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1969,162,100,632,1311,109,527,1089,66,541,2.99,1217,119,517,1012,2351088,NYN-1969,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1970,162,83,695,1358,120,684,1062,118,630,3.45,1260,135,575,1064,2428363,NYN-1970,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1971,162,83,588,1365,98,547,958,89,550,2.99,1227,100,529,1157,2503723,NYN-1971,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1972,156,83,528,1154,105,589,990,41,578,3.26,1263,118,486,1059,2580235,NYN-1972,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1973,161,82,608,1345,85,540,805,27,588,3.26,1345,127,490,1027,2657899,NYN-1973,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1974,162,71,572,1286,96,597,735,43,646,3.42,1433,99,504,908,2736715,NYN-1974,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1975,162,82,646,1430,101,501,805,32,625,3.39,1344,99,580,989,2816683,NYN-1975,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1976,162,86,615,1334,102,561,797,66,538,2.94,1248,97,419,1025,2897803,NYN-1976,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1977,162,64,587,1319,88,529,887,98,663,3.77,1378,118,490,911,2980075,NYN-1977,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1978,162,66,607,1332,86,549,829,100,690,3.87,1447,114,531,775,3070503,NYN-1978,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1979,163,63,593,1399,74,498,817,135,706,3.84,1486,120,607,819,3162283,NYN-1979,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1980,162,67,611,1407,61,501,840,158,702,3.85,1473,140,510,886,3255415,NYN-1980,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1981,105,41,348,868,57,304,603,103,432,3.55,906,74,336,490,3349899,NYN-1981,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1982,162,65,609,1361,97,456,1005,137,723,3.88,1508,119,582,759,3445735,NYN-1982,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1983,162,68,575,1314,112,436,1031,141,680,3.68,1384,97,615,717,3542923,NYN-1983,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1984,162,90,652,1400,107,500,1001,149,676,3.6,1371,104,573,1028,3641463,NYN-1984,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1985,162,98,695,1425,134,546,872,117,568,3.11,1306,111,515,1039,3741355,NYN-1985,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1986,162,108,783,1462,148,631,968,118,578,3.11,1304,103,509,1083,3842599,NYN-1986,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1987,162,92,823,1499,192,592,1012,159,698,3.84,1407,135,510,1032,3945195,NYN-1987,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1988,160,100,703,1387,152,544,842,140,532,2.91,1253,78,404,1100,4049143,NYN-1988,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1989,162,87,683,1351,147,504,934,158,595,3.29,1260,115,532,1108,4154443,NYN-1989,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1990,162,91,775,1410,172,536,851,110,613,3.43,1339,119,444,1217,4261095,NYN-1990,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1991,161,77,640,1305,117,578,789,153,646,3.56,1403,108,410,1028,4369099,NYN-1991,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1992,162,72,599,1254,93,572,956,129,653,3.66,1404,98,482,1025,4478455,NYN-1992,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1993,162,59,672,1350,158,448,879,79,744,4.05,1483,139,434,867,4597735,NYN-1993,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1994,113,55,506,966,117,336,807,25,526,4.13,1069,117,332,640,4718583,NYN-1994,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1995,144,69,657,1323,125,446,994,58,618,3.88,1296,133,401,901,4840999,NYN-1995,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1996,162,71,746,1515,147,445,1069,97,779,4.22,1517,159,532,999,4964983,NYN-1996,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1997,162,88,777,1448,153,550,1029,97,709,3.95,1452,160,504,982,5090535,NYN-1997,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1998,162,88,706,1425,136,572,1049,62,645,3.76,1381,152,532,1129,5222224,NYN-1998,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,1999,163,97,853,1553,181,717,994,150,711,4.27,1372,167,617,1172,5360224,NYN-1999,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2000,162,94,807,1445,198,675,1037,66,738,4.16,1398,164,574,1164,5500024,NYN-2000,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2001,162,82,642,1361,147,545,1062,66,713,4.07,1418,186,438,1191,5641624,NYN-2001,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2002,161,75,690,1409,160,486,1044,87,703,3.89,1408,163,543,1107,5785024,NYN-2002,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2003,161,66,642,1317,124,489,1035,70,754,4.48,1497,168,576,907,5930224,NYN-2003,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2004,162,71,684,1376,185,512,1159,107,731,4.09,1452,156,592,977,6077224,NYN-2004,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2005,162,83,722,1421,175,486,1075,153,648,3.76,1390,135,491,1012,6221035,NYN-2005,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2006,162,97,834,1469,200,547,1071,146,731,4.14,1402,180,527,1161,6371575,NYN-2006,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2007,162,88,804,1543,177,549,981,200,750,4.26,1415,165,570,1134,6523915,NYN-2007,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2008,162,89,799,1491,172,619,1024,138,715,4.07,1415,163,590,1181,6678055,NYN-2008,Shea Stadium,40.755556,-73.848056,1964,2008
NYM,New York Mets,NYN,New York Mets,2009,162,70,671,1472,95,526,928,122,757,4.45,1452,158,616,1031,6833995,NYN-2009,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2010,162,79,656,1361,128,502,1095,130,652,3.7,1438,135,545,1106,6991735,NYN-2010,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2011,162,77,718,1477,108,571,1085,130,742,4.19,1482,147,514,1126,7151275,NYN-2011,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2012,162,74,650,1357,139,503,1250,79,709,4.09,1368,161,488,1240,7312615,NYN-2012,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2013,162,74,619,1318,130,512,1384,114,684,3.77,1442,152,458,1209,7475755,NYN-2013,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2014,162,79,629,1306,125,516,1264,101,618,3.49,1370,141,509,1303,7640695,NYN-2014,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2015,162,90,683,1351,177,488,1290,51,613,3.43,1341,152,383,1337,7807435,NYN-2015,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2016,162,87,671,1342,218,517,1302,42,617,3.57,1397,152,439,1396,7975975,NYN-2016,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2017,162,70,735,1379,224,529,1291,58,863,5.01,1538,220,593,1374,8146315,NYN-2017,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2018,162,77,676,1282,170,566,1404,71,707,4.07,1364,185,484,1446,8318455,NYN-2018,Citi Field,40.756944,-73.845833,2009,Active
NYM,New York Mets,NYN,New York Mets,2019,162,86,791,1445,242,516,1384,56,737,4.24,1405,204,500,1520,8492395,NYN-2019,Citi Field,40.756944,-73.845833,2009,Active
NYP,New York Metropolitans,NY4,New York Metropolitans,1883,97,54,498,883,6,142,259,,405,2.9,751,12,133,478,15160,NY4-1883,Polo Grounds I West Diamond,40.798103,-73.950519,1876,1889
NYP,New York Metropolitans,NY4,New York Metropolitans,1884,112,75,734,1052,22,203,315,,423,2.46,802,15,115,628,21735,NY4-1884,Polo Grounds I West Diamond,40.798103,-73.950519,1876,1889
NYP,New York Metropolitans,NY4,New York Metropolitans,1885,108,44,526,921,21,217,428,,688,4.15,1015,36,204,408,28888,NY4-1885,Polo Grounds I West Diamond,40.798103,-73.950519,1876,1889
NYP,New York Metropolitans,NY4,New York Metropolitans,1886,137,53,628,1047,18,330,578,120,766,3.5,1148,23,386,559,34488,NY4-1886,St. George Cricket Grounds,40.6468,-74.0783,1886,1889
NYP,New York Metropolitans,NY4,New York Metropolitans,1887,138,44,754,1197,21,439,456,305,1093,5.28,1545,39,406,316,40999,NY4-1887,St. George Cricket Grounds,40.6468,-74.0783,1886,1889
NYU,New York Mutuals,NY3,New York Mutuals,1876,57,21,260,494,2,18,35,,412,2.94,718,8,24,37,4135,NY3-1876,Union Grounds (Brooklyn),40.703889,-73.952778,1868,1876
NYY,New York Yankees,BLA,Baltimore Orioles,1901,134,68,760,1348,24,369,373,207,750,3.73,1313,21,344,271,148455,BLA-1901,Oriole Park,39.32033,-76.60616,1882,1888
NYY,New York Yankees,BLA,Baltimore Orioles,1902,140,50,715,1318,33,417,424,189,848,4.33,1531,30,354,258,160999,BLA-1902,Oriole Park,39.32033,-76.60616,1882,1888
NYY,New York Yankees,NYA,New York Highlanders,1903,136,72,579,1136,18,332,461,160,573,3.08,1171,19,245,463,181624,NYA-1903,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1904,155,92,598,1354,27,312,552,163,526,2.57,1180,29,311,684,195480,NYA-1904,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1905,152,71,586,1228,23,360,534,200,621,2.93,1235,26,396,642,209848,NYA-1905,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1906,155,90,640,1354,17,331,537,192,543,2.78,1236,21,351,605,224728,NYA-1906,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1907,152,70,605,1258,15,304,533,206,667,3.03,1327,13,428,511,240120,NYA-1907,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1908,155,51,460,1190,13,288,639,231,713,3.16,1293,26,458,585,256024,NYA-1908,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1909,153,74,589,1234,16,407,598,187,587,2.65,1223,21,422,597,272440,NYA-1909,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1910,156,88,626,1254,20,464,634,288,557,2.61,1238,16,364,654,289368,NYA-1910,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1911,153,76,684,1374,25,493,,269,724,3.54,1404,26,406,667,306808,NYA-1911,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Highlanders,1912,153,50,630,1320,18,463,,247,842,4.13,1448,28,436,637,324760,NYA-1912,Hilltop Park,40.840556,-73.94222,1903,1912
NYY,New York Yankees,NYA,New York Yankees,1913,153,57,529,1157,8,534,617,203,668,3.27,1318,31,455,530,343224,NYA-1913,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1914,157,70,537,1144,12,577,711,251,550,2.81,1277,30,390,563,369448,NYA-1914,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1915,154,69,584,1162,31,570,669,198,588,3.06,1272,41,517,559,399160,NYA-1915,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1916,156,80,577,1277,35,516,632,179,561,2.77,1249,37,476,616,422200,NYA-1916,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1917,155,71,524,1226,27,496,535,136,558,2.66,1280,28,427,571,443224,NYA-1917,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1918,126,60,493,1085,20,367,370,88,475,3,1103,25,463,370,464760,NYA-1918,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1919,141,80,578,1275,45,386,479,101,506,2.82,1143,47,433,500,486808,NYA-1919,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1920,154,95,838,1448,115,539,626,64,629,3.32,1414,48,420,480,509368,NYA-1920,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1921,153,98,948,1576,134,588,569,89,708,3.82,1461,51,470,481,532440,NYA-1921,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1922,154,94,758,1504,95,497,532,62,618,3.39,1402,73,423,458,556024,NYA-1922,Polo Grounds IV,40.830833,-73.9375,1890,1963
NYY,New York Yankees,NYA,New York Yankees,1923,152,98,823,1554,105,521,516,69,622,3.62,1365,68,491,506,580120,NYA-1923,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1924,153,89,798,1516,98,478,420,69,667,3.86,1483,59,522,487,604728,NYA-1924,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1925,156,69,706,1471,110,470,482,67,774,4.33,1560,78,505,492,629848,NYA-1925,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1926,155,91,847,1508,121,642,580,79,713,3.86,1442,56,478,486,655480,NYA-1926,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1927,155,110,975,1644,158,635,605,90,599,3.2,1403,42,409,431,681624,NYA-1927,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1928,154,101,894,1578,133,562,544,51,685,3.74,1466,59,452,487,708280,NYA-1928,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1929,154,88,899,1587,142,554,518,51,775,4.19,1475,83,485,484,735448,NYA-1929,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1930,154,86,1062,1683,152,644,569,91,898,4.88,1566,93,524,572,763128,NYA-1930,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1931,155,94,1067,1667,155,748,554,138,760,4.2,1461,67,543,686,791320,NYA-1931,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1932,156,107,1002,1564,160,766,527,77,724,3.98,1425,93,561,780,820024,NYA-1932,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1933,152,91,927,1495,144,700,506,76,768,4.36,1426,66,612,711,849240,NYA-1933,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1934,154,94,842,1494,135,700,597,71,669,3.76,1349,71,542,656,878968,NYA-1934,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1935,149,89,818,1462,104,604,469,68,632,3.6,1276,91,516,594,909208,NYA-1935,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1936,155,102,1065,1676,182,700,594,77,731,4.17,1474,84,663,624,939960,NYA-1936,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1937,157,102,979,1554,174,709,607,60,671,3.65,1417,92,506,652,971224,NYA-1937,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1938,157,99,966,1480,174,749,616,91,710,3.91,1436,85,566,567,1003000,NYA-1938,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1939,152,106,967,1521,166,701,543,72,556,3.31,1208,85,567,565,1035288,NYA-1939,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1940,155,88,817,1371,155,648,606,59,671,3.89,1389,119,511,559,1068088,NYA-1940,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1941,156,101,830,1464,151,616,565,51,631,3.53,1309,81,598,589,1101400,NYA-1941,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1942,154,103,801,1429,108,591,556,69,507,2.91,1259,71,431,558,1135224,NYA-1942,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1943,155,98,669,1350,100,624,562,46,542,2.93,1229,60,489,653,1169560,NYA-1943,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1944,154,83,674,1410,96,523,627,91,617,3.39,1351,82,532,529,1204408,NYA-1944,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1945,152,81,676,1343,93,618,567,64,606,3.45,1277,66,485,474,1239768,NYA-1945,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1946,154,87,684,1275,136,627,706,48,547,3.13,1232,66,552,653,1275640,NYA-1946,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1947,155,97,794,1439,115,610,581,27,568,3.39,1221,95,628,691,1312024,NYA-1947,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1948,154,94,857,1480,139,623,478,24,633,3.75,1289,94,641,654,1348920,NYA-1948,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1949,155,97,829,1396,115,731,539,58,637,3.69,1231,98,812,671,1386328,NYA-1949,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1950,155,98,914,1511,159,687,463,41,691,4.15,1322,118,708,712,1424248,NYA-1950,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1951,154,98,798,1395,140,605,547,78,621,3.56,1290,92,562,664,1462680,NYA-1951,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1952,154,95,727,1411,129,566,652,52,557,3.14,1240,94,581,666,1501624,NYA-1952,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1953,151,99,801,1420,139,656,644,34,547,3.2,1286,94,500,604,1541080,NYA-1953,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1954,155,103,805,1400,133,650,632,34,563,3.26,1284,86,552,655,1583563,NYA-1954,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1955,154,96,762,1342,175,609,658,55,569,3.23,1163,108,688,731,1626624,NYA-1955,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1956,154,97,857,1433,190,615,755,51,631,3.63,1285,114,652,732,1667680,NYA-1956,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1957,154,98,723,1412,145,562,709,49,534,3,1198,110,580,810,1709248,NYA-1957,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1958,155,92,759,1418,164,537,822,48,577,3.22,1201,116,557,796,1748683,NYA-1958,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1959,155,79,687,1397,153,457,828,45,647,3.6,1281,120,594,836,1791243,NYA-1959,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1960,155,97,746,1377,193,537,818,37,627,3.52,1225,123,609,712,1834315,NYA-1960,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1961,163,109,827,1461,240,543,785,28,612,3.46,1288,137,542,866,1883383,NYA-1961,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1962,162,96,817,1509,199,584,842,42,680,3.7,1375,146,499,838,1935880,NYA-1962,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1963,161,104,714,1387,188,434,808,42,547,3.07,1239,115,476,965,1991920,NYA-1963,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1964,164,99,730,1442,162,520,976,54,577,3.15,1312,129,504,989,2048760,NYA-1964,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1965,162,77,611,1286,149,489,951,35,604,3.28,1337,126,511,1001,2106400,NYA-1965,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1966,160,70,611,1254,162,485,817,49,612,3.41,1318,124,443,842,2164840,NYA-1966,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1967,163,72,522,1225,100,532,1043,63,621,3.24,1375,110,480,898,2224080,NYA-1967,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1968,164,83,536,1137,109,566,958,90,531,2.79,1308,99,424,831,2281099,NYA-1968,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1969,162,80,562,1247,94,565,840,119,587,3.23,1258,118,522,801,2348023,NYA-1969,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1970,163,93,680,1381,111,588,808,105,612,3.24,1386,130,451,777,2425248,NYA-1970,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1971,162,82,648,1377,97,581,717,75,641,3.43,1382,126,423,707,2500560,NYA-1971,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1972,155,79,557,1288,103,491,689,71,527,3.05,1306,87,419,625,2577024,NYA-1972,Yankee Stadium I,40.826944,-73.928056,1923,1973
NYY,New York Yankees,NYA,New York Yankees,1973,162,80,641,1435,131,489,680,47,610,3.34,1379,109,457,708,2654640,NYA-1973,Yankee Stadium I,40.826944,-73.928056,1923,1973
